"activity_id","enrollment_id","jenis_aktivitas","nilai","durasi_menit","tanggal_rapih","student_id","course_id","instructor_id"
"A002517","E01488","QUIZ","75","17","2025-05-28 00:00:00","S444","C060","I017"
"A004210","E01488","VIDEO WATCH","94","84","2025-05-28 00:00:00","S444","C060","I017"
"A004636","E01488","ASSIGNMENT","41","212","2025-05-28 00:00:00","S444","C060","I017"
"A000291","E01489","VIDEO WATCH","94","170","2025-03-21 00:00:00","S209","C025","I019"
"A000712","E01489","ASSIGNMENT","67","156","2025-03-21 00:00:00","S209","C025","I019"
"A002423","E01489","EXAM","70","229","2025-03-21 00:00:00","S209","C025","I019"
"A004257","E01489","QUIZ","40","135","2025-03-21 00:00:00","S209","C025","I019"
"A006181","E01489","ASSIGNMENT","48","114","2025-03-21 00:00:00","S209","C025","I019"
"A008555","E01489","DISCUSSION","53","62","2025-03-21 00:00:00","S209","C025","I019"
"A007035","E01490","QUIZ","84","51","2025-03-17 00:00:00","S302","C042","I026"
"A005313","E01491","ASSIGNMENT","73","146","2025-05-18 00:00:00","S338","C041","I015"
"A006769","E01491","EXAM","57","57","2025-05-18 00:00:00","S338","C041","I015"
"A007152","E01491","QUIZ","46","107","2025-05-18 00:00:00","S338","C041","I015"
"A001875","E01492","VIDEO WATCH","78","22","2025-05-20 00:00:00","S188","C018","I025"
"A003594","E01492","DISCUSSION","76","98","2025-05-20 00:00:00","S188","C018","I025"
"A007303","E01492","QUIZ","88","103","2025-05-20 00:00:00","S188","C018","I025"
"A008133","E01493","QUIZ","48","74","2025-06-07 00:00:00","S498","C060","I014"
"A000756","E01494","QUIZ","77","79","2025-06-04 00:00:00","S360","C005","I021"
"A001425","E01494","DISCUSSION","95","183","2025-06-04 00:00:00","S360","C005","I021"
"A003452","E01494","QUIZ","92","43","2025-06-04 00:00:00","S360","C005","I021"
"A003853","E01494","VIDEO WATCH","87","84","2025-06-04 00:00:00","S360","C005","I021"
"A005987","E01494","QUIZ","88","232","2025-06-04 00:00:00","S360","C005","I021"
"A007340","E01494","DISCUSSION","67","159","2025-06-04 00:00:00","S360","C005","I021"
"A000960","E01495","DISCUSSION","61","190","2025-06-29 00:00:00","S001","C037","I025"
"A001540","E01495","DISCUSSION","78","109","2025-06-29 00:00:00","S001","C037","I025"
"A002866","E01495","VIDEO WATCH","47","181","2025-06-29 00:00:00","S001","C037","I025"
"A004919","E01495","QUIZ","86","48","2025-06-29 00:00:00","S001","C037","I025"
"A005156","E01495","QUIZ","93","39","2025-06-29 00:00:00","S001","C037","I025"
"A004941","E01496","DISCUSSION","92","187","2025-03-24 00:00:00","S403","C057","I037"
"A007937","E01496","ASSIGNMENT","43","50","2025-03-24 00:00:00","S403","C057","I037"
"A001410","E01497","QUIZ","98","41","2025-05-31 00:00:00","S326","C015","I028"
"A008566","E01499","ASSIGNMENT","65","15","2025-06-03 00:00:00","S044","C006","I019"
"A002269","E01500","ASSIGNMENT","92","16","2025-06-02 00:00:00","S048","C012","I002"
"A008681","E01501","DISCUSSION","53","19","2025-04-26 00:00:00","S498","C021","I036"
"A005728","E01502","QUIZ","78","101","2025-02-12 00:00:00","S084","C017","I038"
"A001803","E01503","ASSIGNMENT","75","49","2025-02-23 00:00:00","S172","C013","I039"
"A003794","E01503","ASSIGNMENT","42","118","2025-02-23 00:00:00","S172","C013","I039"
"A003914","E01503","QUIZ","98","143","2025-02-23 00:00:00","S172","C013","I039"
"A005003","E01503","ASSIGNMENT","71","15","2025-02-23 00:00:00","S172","C013","I039"
"A005045","E01503","QUIZ","41","22","2025-02-23 00:00:00","S172","C013","I039"
"A006236","E01503","QUIZ","85","134","2025-02-23 00:00:00","S172","C013","I039"
"A005595","E01504","DISCUSSION","52","176","2025-02-14 00:00:00","S164","C034","I033"
"A008282","E01504","ASSIGNMENT","78","42","2025-02-14 00:00:00","S164","C034","I033"
"A008764","E01504","EXAM","40","44","2025-02-14 00:00:00","S164","C034","I033"
"A001664","E01505","ASSIGNMENT","74","95","2025-02-26 00:00:00","S307","C019","I009"
"A002623","E01505","VIDEO WATCH","66","111","2025-02-26 00:00:00","S307","C019","I009"
"A002901","E01505","DISCUSSION","45","128","2025-02-26 00:00:00","S307","C019","I009"
"A008171","E01505","QUIZ","87","10","2025-02-26 00:00:00","S307","C019","I009"
"A008468","E01505","ASSIGNMENT","76","163","2025-02-26 00:00:00","S307","C019","I009"
"A001086","E01506","QUIZ","66","229","2025-05-22 00:00:00","S217","C055","I006"
"A004016","E01506","QUIZ","55","106","2025-05-22 00:00:00","S217","C055","I006"
"A007245","E01506","VIDEO WATCH","99","21","2025-05-22 00:00:00","S217","C055","I006"
"A004856","E01508","QUIZ","62","44","2025-06-15 00:00:00","S460","C023","I025"
"A004856","E01508","QUIZ","62","44","2025-06-15 00:00:00","S323","C023","I039"
"A006845","E01508","EXAM","64","141","2025-06-15 00:00:00","S460","C023","I025"
"A006845","E01508","EXAM","64","141","2025-06-15 00:00:00","S323","C023","I039"
"A007752","E01508","DISCUSSION","67","233","2025-06-15 00:00:00","S460","C023","I025"
"A007752","E01508","DISCUSSION","67","233","2025-06-15 00:00:00","S323","C023","I039"
"A000276","E01509","VIDEO WATCH","53","29","2025-01-13 00:00:00","S148","C046","I039"
"A000276","E01509","VIDEO WATCH","53","29","2025-01-13 00:00:00","S314","C007","I038"
"A002002","E01509","EXAM","76","234","2025-01-13 00:00:00","S148","C046","I039"
"A002002","E01509","EXAM","76","234","2025-01-13 00:00:00","S314","C007","I038"
"A004185","E01509","VIDEO WATCH","44","181","2025-01-13 00:00:00","S148","C046","I039"
"A004185","E01509","VIDEO WATCH","44","181","2025-01-13 00:00:00","S314","C007","I038"
"A004359","E01509","DISCUSSION","80","178","2025-01-13 00:00:00","S148","C046","I039"
"A004359","E01509","DISCUSSION","80","178","2025-01-13 00:00:00","S314","C007","I038"
"A004986","E01509","DISCUSSION","69","13","2025-01-13 00:00:00","S148","C046","I039"
"A004986","E01509","DISCUSSION","69","13","2025-01-13 00:00:00","S314","C007","I038"
"A005125","E01509","EXAM","68","53","2025-01-13 00:00:00","S148","C046","I039"
"A005125","E01509","EXAM","68","53","2025-01-13 00:00:00","S314","C007","I038"
"A006008","E01509","DISCUSSION","40","86","2025-01-13 00:00:00","S148","C046","I039"
"A006008","E01509","DISCUSSION","40","86","2025-01-13 00:00:00","S314","C007","I038"
"A006240","E01509","DISCUSSION","81","100","2025-01-13 00:00:00","S148","C046","I039"
"A006240","E01509","DISCUSSION","81","100","2025-01-13 00:00:00","S314","C007","I038"
"A002180","E01510","DISCUSSION","50","103","2025-04-25 00:00:00","S308","C060","I005"
"A002180","E01510","DISCUSSION","50","103","2025-04-25 00:00:00","S342","C049","I026"
"A002545","E01510","EXAM","41","27","2025-04-25 00:00:00","S308","C060","I005"
"A002545","E01510","EXAM","41","27","2025-04-25 00:00:00","S342","C049","I026"
"A007654","E01510","QUIZ","75","142","2025-04-25 00:00:00","S308","C060","I005"
"A007654","E01510","QUIZ","75","142","2025-04-25 00:00:00","S342","C049","I026"
"A004497","E01512","EXAM","92","226","2025-01-15 00:00:00","S287","C024","I012"
"A007858","E01512","DISCUSSION","74","189","2025-01-15 00:00:00","S287","C024","I012"
"A004563","E01513","VIDEO WATCH","66","121","2025-05-11 00:00:00","S021","C059","I008"
"A006094","E01514","ASSIGNMENT","60","226","2025-05-02 00:00:00","S035","C037","I021"
"A007881","E01514","DISCUSSION","58","186","2025-05-02 00:00:00","S035","C037","I021"
"A001767","E01515","QUIZ","44","35","2025-01-09 00:00:00","S477","C036","I010"
"A006390","E01515","VIDEO WATCH","57","178","2025-01-09 00:00:00","S477","C036","I010"
"A007212","E01515","ASSIGNMENT","64","155","2025-01-09 00:00:00","S477","C036","I010"
"A007931","E01515","QUIZ","50","129","2025-01-09 00:00:00","S477","C036","I010"
"A008904","E01515","EXAM","54","182","2025-01-09 00:00:00","S477","C036","I010"
"A005268","E01516","EXAM","98","129","2025-03-29 00:00:00","S284","C057","I001"
"A005283","E01516","EXAM","63","69","2025-03-29 00:00:00","S284","C057","I001"
"A005312","E01516","QUIZ","88","204","2025-03-29 00:00:00","S284","C057","I001"
"A008802","E01516","QUIZ","97","208","2025-03-29 00:00:00","S284","C057","I001"
"A001575","E01517","ASSIGNMENT","54","54","2025-04-02 00:00:00","S414","C026","I001"
"A007322","E01517","DISCUSSION","75","143","2025-04-02 00:00:00","S414","C026","I001"
"A006953","E01518","DISCUSSION","84","199","2025-05-19 00:00:00","S409","C012","I038"
"A007300","E01518","QUIZ","41","178","2025-05-19 00:00:00","S409","C012","I038"
"A005597","E01519","DISCUSSION","58","134","2025-01-24 00:00:00","S470","C060","I006"
"A007093","E01520","QUIZ","74","152","2025-05-06 00:00:00","S382","C008","I033"
"A007566","E01520","VIDEO WATCH","58","107","2025-05-06 00:00:00","S382","C008","I033"
"A008287","E01520","VIDEO WATCH","71","89","2025-05-06 00:00:00","S382","C008","I033"
"A000432","E01521","QUIZ","57","228","2025-03-17 00:00:00","S035","C007","I028"
"A000742","E01521","VIDEO WATCH","82","94","2025-03-17 00:00:00","S035","C007","I028"
"A001260","E01521","VIDEO WATCH","57","114","2025-03-17 00:00:00","S035","C007","I028"
"A003587","E01521","QUIZ","65","29","2025-03-17 00:00:00","S035","C007","I028"
"A004785","E01521","DISCUSSION","70","38","2025-03-17 00:00:00","S035","C007","I028"
"A005256","E01521","DISCUSSION","68","124","2025-03-17 00:00:00","S035","C007","I028"
"A008362","E01521","VIDEO WATCH","94","231","2025-03-17 00:00:00","S035","C007","I028"
"A002769","E01522","ASSIGNMENT","69","30","2025-06-05 00:00:00","S094","C021","I031"
"A002173","E01523","VIDEO WATCH","50","92","2025-05-20 00:00:00","S233","C054","I012"
"A006218","E01523","EXAM","56","28","2025-05-20 00:00:00","S233","C054","I012"
"A006927","E01523","QUIZ","48","11","2025-05-20 00:00:00","S233","C054","I012"
"A002789","E01524","QUIZ","50","51","2025-05-24 00:00:00","S354","C017","I030"
"A003090","E01524","DISCUSSION","45","109","2025-05-24 00:00:00","S354","C017","I030"
"A000646","E01525","QUIZ","91","165","2025-05-17 00:00:00","S456","C027","I031"
"A002971","E01525","ASSIGNMENT","60","236","2025-05-17 00:00:00","S456","C027","I031"
"A003661","E01525","ASSIGNMENT","67","82","2025-05-17 00:00:00","S456","C027","I031"
"A004859","E01525","QUIZ","44","156","2025-05-17 00:00:00","S456","C027","I031"
"A005692","E01525","DISCUSSION","49","36","2025-05-17 00:00:00","S456","C027","I031"
"A001941","E01526","QUIZ","86","230","2025-04-22 00:00:00","S128","C014","I012"
"A006016","E01526","EXAM","53","64","2025-04-22 00:00:00","S128","C014","I012"
"A004558","E01527","QUIZ","81","223","2025-02-08 00:00:00","S100","C041","I006"
"A006229","E01527","ASSIGNMENT","88","116","2025-02-08 00:00:00","S100","C041","I006"
"A006566","E01527","QUIZ","75","103","2025-02-08 00:00:00","S100","C041","I006"
"A006609","E01527","EXAM","83","163","2025-02-08 00:00:00","S100","C041","I006"
"A007175","E01528","DISCUSSION","99","120","2025-02-11 00:00:00","S494","C049","I033"
"A007406","E01528","ASSIGNMENT","62","94","2025-02-11 00:00:00","S494","C049","I033"
"A001521","E01529","VIDEO WATCH","81","220","2025-01-08 00:00:00","S308","C026","I034"
"A004830","E01529","DISCUSSION","56","33","2025-01-08 00:00:00","S308","C026","I034"
"A008365","E01529","DISCUSSION","82","86","2025-01-08 00:00:00","S308","C026","I034"
"A005250","E01530","VIDEO WATCH","97","227","2025-06-25 00:00:00","S263","C059","I032"
"A007868","E01530","QUIZ","61","77","2025-06-25 00:00:00","S263","C059","I032"
"A002401","E01531","EXAM","82","228","2025-06-11 00:00:00","S463","C001","I008"
"A005827","E01531","EXAM","90","103","2025-06-11 00:00:00","S463","C001","I008"
"A008478","E01531","QUIZ","98","51","2025-06-11 00:00:00","S463","C001","I008"
"A001210","E01532","ASSIGNMENT","83","128","2025-05-06 00:00:00","S156","C038","I011"
"A002103","E01532","DISCUSSION","53","214","2025-05-06 00:00:00","S156","C038","I011"
"A003738","E01532","VIDEO WATCH","70","126","2025-05-06 00:00:00","S156","C038","I011"
"A004669","E01532","QUIZ","81","39","2025-05-06 00:00:00","S156","C038","I011"
"A007915","E01532","VIDEO WATCH","70","13","2025-05-06 00:00:00","S156","C038","I011"
"A000551","E01533","QUIZ","49","85","2025-02-12 00:00:00","S130","C044","I007"
"A001623","E01533","EXAM","83","140","2025-02-12 00:00:00","S130","C044","I007"
"A002118","E01533","ASSIGNMENT","89","125","2025-02-12 00:00:00","S130","C044","I007"
"A006289","E01533","QUIZ","83","174","2025-02-12 00:00:00","S130","C044","I007"
"A000744","E01534","EXAM","40","238","2025-01-28 00:00:00","S345","C021","I034"
"A003814","E01534","VIDEO WATCH","50","9","2025-01-28 00:00:00","S345","C021","I034"
"A005060","E01534","QUIZ","41","107","2025-01-28 00:00:00","S345","C021","I034"
"A005743","E01534","EXAM","53","126","2025-01-28 00:00:00","S345","C021","I034"
"A006028","E01534","QUIZ","100","119","2025-01-28 00:00:00","S345","C021","I034"
"A007904","E01534","VIDEO WATCH","50","128","2025-01-28 00:00:00","S345","C021","I034"
"A003323","E01535","EXAM","82","104","2025-06-20 00:00:00","S464","C049","I035"
"A003408","E01535","QUIZ","94","201","2025-06-20 00:00:00","S464","C049","I035"
"A008538","E01535","EXAM","77","156","2025-06-20 00:00:00","S464","C049","I035"
"A000794","E01536","QUIZ","55","25","2025-02-28 00:00:00","S062","C060","I009"
"A005666","E01536","DISCUSSION","42","103","2025-02-28 00:00:00","S062","C060","I009"
"A005676","E01536","ASSIGNMENT","56","38","2025-02-28 00:00:00","S062","C060","I009"
"A006233","E01536","QUIZ","92","192","2025-02-28 00:00:00","S062","C060","I009"
"A002966","E01537","VIDEO WATCH","84","211","2025-04-09 00:00:00","S272","C042","I028"
"A000403","E01538","EXAM","79","148","2025-01-03 00:00:00","S111","C025","I017"
"A000628","E01538","VIDEO WATCH","49","120","2025-01-03 00:00:00","S111","C025","I017"
"A002179","E01538","EXAM","51","26","2025-01-03 00:00:00","S111","C025","I017"
"A002978","E01538","ASSIGNMENT","70","88","2025-01-03 00:00:00","S111","C025","I017"
"A005694","E01538","VIDEO WATCH","90","57","2025-01-03 00:00:00","S111","C025","I017"
"A006067","E01538","EXAM","96","83","2025-01-03 00:00:00","S111","C025","I017"
"A006107","E01538","DISCUSSION","93","99","2025-01-03 00:00:00","S111","C025","I017"
"A008932","E01538","VIDEO WATCH","70","16","2025-01-03 00:00:00","S111","C025","I017"
"A000097","E01539","QUIZ","70","170","2025-03-04 00:00:00","S350","C045","I021"
"A005366","E01539","EXAM","94","65","2025-03-04 00:00:00","S350","C045","I021"
"A006331","E01539","QUIZ","79","147","2025-03-04 00:00:00","S350","C045","I021"
"A002670","E01540","VIDEO WATCH","70","116","2025-01-25 00:00:00","S201","C046","I006"
"A005878","E01540","EXAM","69","40","2025-01-25 00:00:00","S201","C046","I006"
"A005991","E01540","ASSIGNMENT","68","234","2025-01-25 00:00:00","S201","C046","I006"
"A006659","E01540","DISCUSSION","97","30","2025-01-25 00:00:00","S201","C046","I006"
"A002630","E01541","QUIZ","85","52","2025-04-21 00:00:00","S301","C042","I018"
"A007896","E01541","QUIZ","90","188","2025-04-21 00:00:00","S301","C042","I018"
"A001536","E01542","VIDEO WATCH","88","70","2025-05-04 00:00:00","S128","C029","I035"
"A002012","E01542","VIDEO WATCH","48","17","2025-05-04 00:00:00","S128","C029","I035"
"A003253","E01542","DISCUSSION","89","136","2025-05-04 00:00:00","S128","C029","I035"
"A004584","E01542","QUIZ","96","147","2025-05-04 00:00:00","S128","C029","I035"
"A006912","E01542","ASSIGNMENT","65","74","2025-05-04 00:00:00","S128","C029","I035"
"A008222","E01542","DISCUSSION","67","27","2025-05-04 00:00:00","S128","C029","I035"
"A000372","E01543","QUIZ","54","23","2025-03-24 00:00:00","S194","C025","I036"
"A002932","E01543","QUIZ","44","34","2025-03-24 00:00:00","S194","C025","I036"
"A005871","E01543","ASSIGNMENT","69","153","2025-03-24 00:00:00","S194","C025","I036"
"A007194","E01543","VIDEO WATCH","75","239","2025-03-24 00:00:00","S194","C025","I036"
"A002945","E01544","QUIZ","71","225","2025-02-19 00:00:00","S016","C027","I026"
"A006900","E01544","EXAM","85","75","2025-02-19 00:00:00","S016","C027","I026"
"A008405","E01544","VIDEO WATCH","49","34","2025-02-19 00:00:00","S016","C027","I026"
"A003489","E01545","DISCUSSION","77","206","2025-02-22 00:00:00","S407","C020","I038"
"A005276","E01545","VIDEO WATCH","86","238","2025-02-22 00:00:00","S407","C020","I038"
"A007580","E01545","VIDEO WATCH","75","36","2025-02-22 00:00:00","S407","C020","I038"
"A003290","E01546","DISCUSSION","99","170","2025-04-20 00:00:00","S289","C028","I027"
"A004132","E01546","QUIZ","88","127","2025-04-20 00:00:00","S289","C028","I027"
"A000034","E01547","ASSIGNMENT","47","59","2025-05-01 00:00:00","S197","C057","I036"
"A001434","E01547","ASSIGNMENT","84","156","2025-05-01 00:00:00","S197","C057","I036"
"A002651","E01547","DISCUSSION","97","46","2025-05-01 00:00:00","S197","C057","I036"
"A003954","E01547","QUIZ","47","12","2025-05-01 00:00:00","S197","C057","I036"
"A004213","E01547","ASSIGNMENT","50","199","2025-05-01 00:00:00","S197","C057","I036"
"A004488","E01547","EXAM","97","148","2025-05-01 00:00:00","S197","C057","I036"
"A007984","E01547","ASSIGNMENT","55","202","2025-05-01 00:00:00","S197","C057","I036"
"A008104","E01547","EXAM","43","123","2025-05-01 00:00:00","S197","C057","I036"
"A008816","E01547","EXAM","53","123","2025-05-01 00:00:00","S197","C057","I036"
"A003286","E01548","EXAM","70","35","2025-06-23 00:00:00","S417","C014","I032"
"A004010","E01548","ASSIGNMENT","46","176","2025-06-23 00:00:00","S417","C014","I032"
"A005197","E01548","QUIZ","71","56","2025-06-23 00:00:00","S417","C014","I032"
"A007924","E01548","DISCUSSION","47","85","2025-06-23 00:00:00","S417","C014","I032"
"A008589","E01548","EXAM","76","42","2025-06-23 00:00:00","S417","C014","I032"
"A001188","E01549","VIDEO WATCH","71","61","2025-04-26 00:00:00","S180","C001","I005"
"A003750","E01549","QUIZ","70","220","2025-04-26 00:00:00","S180","C001","I005"
"A004094","E01549","QUIZ","77","208","2025-04-26 00:00:00","S180","C001","I005"
"A006486","E01549","VIDEO WATCH","41","81","2025-04-26 00:00:00","S180","C001","I005"
"A007608","E01549","ASSIGNMENT","65","155","2025-04-26 00:00:00","S180","C001","I005"
"A001693","E01550","EXAM","80","99","2025-01-13 00:00:00","S142","C021","I037"
"A003203","E01550","ASSIGNMENT","63","66","2025-01-13 00:00:00","S142","C021","I037"
"A005495","E01550","VIDEO WATCH","65","140","2025-01-13 00:00:00","S142","C021","I037"
"A006391","E01550","DISCUSSION","53","211","2025-01-13 00:00:00","S142","C021","I037"
